age,income,AUM,num_transactions,engagement_score,Risk_Label
74,132201,626148,10,0.48017602083650096,0
66,91143,491788,8,0.28227471661751363,1
79,124041,656401,8,0.17308554700230167,1
32,116444,540738,9,0.45923891584819426,0
74,87477,331787,11,0.3977637858839398,1
45,130731,422518,7,0.5049114760349747,0
25,120663,271359,3,0.256003946705841,0
79,136692,338619,10,0.3710913433183862,1
32,125800,696064,9,0.09074109760351029,0
53,100466,549792,7,0.05926870123532762,0
56,143050,646172,14,0.056778165210411825,1
62,101268,963115,16,0.06984946687473924,0
29,27009,540805,13,0.27756814636744354,0
71,123859,726856,11,0.3554261854922872,0
46,103377,605627,5,0.33564551122540043,0
71,131463,1152536,3,0.1817619938935761,0
58,179966,3529,16,0.4112598431503947,1
25,180832,456467,10,0.29624331168564183,0
79,115046,730804,4,0.1912940393693206,1
79,95204,449418,6,0.6929618199884096,1
50,137540,713214,10,0.24981017833120742,0
67,108893,587984,3,0.1811156553732905,1
34,131753,772989,15,0.35174727964194,0
54,100174,373575,12,0.3689298078045091,0
74,127520,634568,5,0.1640541204079703,1
42,95640,693203,12,0.26814784934946534,0
41,155527,626357,17,0.09199775261646337,0
50,102300,629882,19,0.19304257292520483,0
32,139833,840486,11,0.2960586399535818,0
71,82056,264018,9,0.10213353647541204,1
64,143435,624993,8,0.2638211845453874,1
73,91008,358170,5,0.5689280937497929,1
36,127835,751522,8,0.35529178719375526,0
51,150696,432413,17,0.2293082483863669,0
32,114000,105510,13,0.255102376735655,0
49,89124,756293,5,0.08774085695886105,1
70,134904,546325,11,0.228156085541993,1
28,94770,671325,7,0.3137186768063455,0
57,107872,885401,9,0.5124107418771137,0
25,127963,674280,15,0.26219620472113436,0
43,160820,633885,7,0.1713923687159641,0
55,120796,590545,12,0.3608351981754381,0
40,120685,370538,10,0.8101267867635817,0
38,142125,556950,16,0.07489634287012861,0
77,121511,994779,7,0.28797756093625626,1
72,139065,524956,11,0.5404521567869617,0
29,152356,568797,15,0.24575487163590579,0
65,110167,851416,5,0.09088477664541257,1
50,21749,291742,17,0.3756916793219204,1
52,95462,724024,8,0.14504270825508572,0
26,156260,282224,8,0.5199206064325371,0
74,118987,679837,9,0.05740940185496411,1
30,109826,595518,8,0.3797609671747739,0
33,155003,722480,10,0.10699120899761351,0
57,116960,397505,9,0.1350528204211935,1
65,57224,492993,12,0.5666320472174325,1
49,74840,732810,12,0.2521042275100558,0
72,132559,498033,19,0.0370887742993033,1
37,117993,751103,11,0.3105055928369316,0
33,163639,641833,9,0.28779845647410024,0
77,98001,510849,9,0.4340297564749042,1
37,110714,536929,3,0.13770852240291706,0
55,93464,600700,5,0.3610426328862717,0
65,104382,555963,14,0.5659192425946263,0
35,63242,746049,8,0.5735202020138733,0
28,108429,525744,7,0.5954911281266747,0
58,118443,485393,8,0.3067537931993241,1
62,115910,782050,2,0.29044424250378975,1
70,184486,515574,6,0.27915141041210106,1
28,175004,491925,9,0.2456547844419661,0
62,97473,102867,8,0.43897477450008987,1
43,58681,392099,8,0.3894855859517523,1
30,117023,432274,7,0.11966791595551106,0
58,131295,491973,11,0.20432077316829467,1
42,94185,455572,10,0.36328848192918534,1
37,95670,796610,8,0.22550351255111226,0
65,167476,444970,8,0.1420339495516695,1
47,112273,459874,3,0.0863349584702193,0
43,139867,631130,9,0.6693981354453953,0
69,92090,379663,7,0.2058327299115605,1
35,118291,912798,8,0.24730710938693662,0
25,109909,760431,10,0.13530570827429386,0
48,99738,366382,11,0.5685795702954575,0
78,154659,802733,11,0.3330593882789547,1
31,78333,844341,7,0.035325349177881916,1
49,129001,371577,10,0.05959707994157026,0
45,109346,366966,6,0.4438764143219579,0
39,132444,477917,7,0.22356853570358223,0
25,109752,316958,10,0.33054092708675137,0
36,146015,443942,12,0.5473673766588967,0
31,91808,519975,13,0.44014625244168726,0
39,154726,700830,7,0.3513090224096352,0
45,119135,616245,7,0.38215101980545885,0
43,80144,570395,16,0.44650281149957416,0
53,140406,503365,10,0.13760587259725984,0
49,114034,338408,9,0.260590914024174,0
57,68764,718343,17,0.4264955278644066,1
73,129974,713874,10,0.2152815343523009,1
56,150197,476630,12,0.05789195059151027,1
73,158464,379768,15,0.3726941346242727,1
59,108649,911220,9,0.4593047999810951,0
68,124359,649346,7,0.3626949517250158,0
62,121516,679393,13,0.3226056319207104,1
50,164694,688029,20,0.17980134722838775,0
35,95685,359503,8,0.5766899324687442,0
59,106060,899855,7,0.24077676885167407,1
32,94958,519300,8,0.10943607645738485,1
70,76525,764408,18,0.27035054354176713,1
38,127433,891686,14,0.218811705894023,0
34,168038,616275,6,0.29125835695280394,0
26,114045,363704,7,0.07595531243828664,0
70,93543,101305,9,0.3545865039527669,1
33,125605,592316,9,0.3061348788045845,0
27,137673,650028,8,0.5069047811054526,0
45,115309,483844,10,0.22947327475949147,0
50,162106,627137,5,0.3246606681302894,0
32,95629,686068,4,0.39687588706978105,0
72,111390,798785,10,0.22414136128141962,1
26,128879,554286,12,0.4864294310735102,0
30,131788,590931,10,0.23057264804826952,0
52,121416,564279,10,0.24235183955116282,0
77,81647,606718,7,0.10726469313046001,1
53,190140,497363,9,0.05853639297227614,0
50,112920,496406,4,0.3983224596901019,0
49,123308,508995,7,0.0840536956615966,0
36,138502,631253,17,0.1567466957171638,0
29,100904,430537,7,0.06859663563500072,0
58,121707,509801,7,0.4350588492020511,0
72,99684,961717,10,0.3914837789313145,1
61,132466,779279,6,0.31027072582102144,1
39,111719,408583,5,0.46483361329596096,0
68,128061,772934,2,0.299874413049371,0
60,88603,725478,9,0.11978124927996907,1
39,95132,579216,14,0.2943568066931842,0
67,79045,458405,6,0.3382828465012565,1
72,98684,435697,10,0.42562080660396556,1
47,42794,644768,16,0.26417030194897867,0
30,110786,430753,4,0.0894042470494714,0
70,103972,819444,11,0.3033391451115025,1
74,124527,876161,11,0.6054631230991099,0
68,121338,591439,8,0.6227991559063928,0
67,157712,827756,12,0.0825838581262544,0
69,197829,517690,8,0.23419036625775363,1
45,154126,457129,13,0.4745915844868678,0
47,106406,820055,12,0.6081569247294613,0
67,105198,915973,9,0.20292463418513165,0
79,146059,992631,6,0.14201168032879477,1
40,69499,666531,8,0.4598511236147101,0
71,110543,772422,12,0.1956196679728857,1
77,112855,662123,9,0.06154976193692633,0
39,137523,880675,4,0.038113417902039454,0
49,138415,686656,11,0.40835896359031026,0
60,97663,761016,10,0.3370154215500144,1
35,107568,372916,9,0.13069442571469186,0
75,133353,553767,14,0.2578288511660433,1
39,96032,762727,12,0.1606154348835259,0
28,156183,744794,8,0.3955602142781482,0
45,138275,779780,7,0.3394045150340711,0
37,125145,624130,11,0.5530967117240518,0
46,131728,469595,7,0.269256012520694,0
43,105993,588210,7,0.043876315570991774,0
58,101211,609406,19,0.5986131413688209,0
38,107258,648348,16,0.252789900200855,0
28,134999,406426,6,0.7209335242997921,0
72,126030,546826,15,0.10660823526201545,1
77,107318,582266,10,0.4453636237441069,0
76,142487,151555,11,0.37500370801679034,1
70,114781,766500,15,0.2966742893807163,0
51,99200,632803,5,0.06770475929245534,0
53,127630,653063,4,0.17096866025951502,0
71,89609,496900,18,0.11743397870918708,1
52,69383,717250,12,0.5427963139753615,0
59,119846,433614,4,0.20345444984754651,1
32,100277,465037,6,0.11683070406653454,0
40,112375,725666,12,0.3814403400136558,0
66,90998,671432,13,0.17353949791452453,1
60,156267,344479,16,0.2687182824441506,1
54,100155,915474,12,0.5661404960899414,0
42,107040,448300,11,0.3626288565946356,0
26,131336,573481,7,0.35205062116927377,0
73,78701,949357,6,0.1304100504488014,1
37,76483,188043,4,0.04712738443045424,1
28,131428,258747,13,0.625537931376093,0
50,106651,688386,5,0.04939430895978226,0
49,92955,104292,14,0.2202289604739386,1
54,138101,191301,10,0.521115900926549,0
35,95642,835031,13,0.1602317672343034,0
31,111764,518225,8,0.2634888249329391,0
55,93116,1039217,14,0.10171288057647189,0
68,129103,393046,10,0.44961842573827426,1
34,159962,536303,9,0.20844468007711667,0
63,64168,708126,13,0.1689754477317055,1
37,123379,694305,3,0.035856467436682714,0
55,145697,549020,12,0.16227767547443053,0
31,107355,470307,9,0.3555451688108887,0
73,86068,646272,10,0.1545278647691541,1
66,132628,875377,10,0.612547858344315,0
66,150049,752561,8,0.430312139858399,0
60,146715,473506,12,0.321600312152683,1
44,130977,401645,8,0.33179153807623624,0
28,122937,461442,4,0.3838916113315085,0
78,93029,345251,12,0.1918641756339336,1
31,145957,629481,13,0.324365183093962,0
78,144298,762757,9,0.23900513405525045,1
25,85858,585732,15,0.18300110292577484,0
68,130934,943953,10,0.17632979203300372,0
69,139584,955082,15,0.21674654745240726,1
66,146463,661547,9,0.07517442245577301,0
71,117750,740387,5,0.24603426299202316,1
37,94272,419908,4,0.04712228576651551,1
79,104936,527838,5,0.20609642609162346,1
46,89782,854454,3,0.5496029793758722,0
78,118468,484145,5,0.46571868092461344,1
45,112593,897475,8,0.36586024859756444,0
46,184351,822512,15,0.31344672532013207,0
52,146840,750324,10,0.2484071426775622,0
33,149086,365461,11,0.26308484086721795,0
50,134140,537602,9,0.09526339084727706,0
33,108980,728841,8,0.5466525753706764,0
39,111738,402850,16,0.2215493137655052,0
34,114483,561984,15,0.3397710001158288,0
48,125646,750426,8,0.027854373656765304,0
66,131675,486365,6,0.0340562287500805,1
32,120021,430709,8,0.2178529308081528,1
48,111282,239845,15,0.30036870625455414,0
40,102176,522673,4,0.007047121550771774,0
73,78220,754636,3,0.24815124412815076,1
50,158501,425419,14,0.3971896727854023,0
51,186165,603574,7,0.14471393210200403,0
61,155980,555158,11,0.33927946255602576,1
28,82228,466675,12,0.2098089417519761,1
74,143610,767541,11,0.40222769492381666,0
48,150713,928454,4,0.3381771193340653,0
43,107896,800867,19,0.16299446016213182,0
60,134667,460812,12,0.2053602539951537,1
63,106310,998473,11,0.2748455799579972,1
34,165867,800280,10,0.3365303301283307,0
49,130961,508528,5,0.36621241195392834,0
42,92485,444934,6,0.058072115187902056,1
43,140094,824207,1,0.2246126920581344,0
60,151763,634753,9,0.5260326256655004,0
34,125943,429847,3,0.227878157396843,0
57,134383,570378,11,0.06824438190457509,1
79,117907,518560,10,0.4299578103496962,0
74,85971,435188,10,0.10480801081708331,1
29,115447,802917,2,0.25274488869108735,0
71,135691,756344,9,0.6144501088760967,0
73,116159,767708,1,0.45611764131260224,0
59,144022,764934,14,0.44520563079974274,0
68,108234,416793,7,0.29306479048149425,1
58,110202,479262,5,0.14483326764716736,1
57,144933,891731,10,0.3422742322300688,1
79,126655,621602,14,0.15454088063149424,1
45,107648,305905,14,0.20493232901597278,0
41,151014,643388,9,0.2545140994089993,0
46,99337,730958,3,0.06474141701805307,0
72,98191,704808,5,0.6522866775514959,1
61,35116,412426,0,0.15975848808589382,1
39,103380,977344,13,0.5699143394485946,0
59,159261,299881,7,0.22627396569493738,1
52,57831,622179,5,0.4029314486531541,0
31,91442,947310,6,0.22903307855559613,0
56,133172,718331,14,0.16625645774532496,1
35,52653,767243,11,0.4935300210992298,0
34,104679,389367,11,0.3103234083566495,0
33,154225,669409,14,0.08001367211944968,0
38,181290,592679,3,0.38421635074433175,0
37,128707,373991,6,0.5458995138875717,0
49,92205,773014,9,0.26701619894395956,0
26,91196,436102,21,0.34703434174816145,1
59,124347,459815,16,0.1514374289320312,1
31,128428,686515,7,0.09720683988262237,0
45,175737,571350,9,0.13750469777387012,0
42,149124,633857,9,0.24199797585021562,0
27,122523,559100,17,0.308990038449761,0
66,109943,882612,2,0.12351929194490648,1
78,210441,414993,9,0.16050741184281467,1
63,138797,507038,7,0.36002032096723824,1
65,99937,696234,13,0.42642988097605333,1
73,113261,402416,5,0.2139201149985506,1
35,93676,393555,5,0.43068557282529013,0
63,47863,627548,14,0.3588323752781624,1
48,129379,773470,10,0.08951798254675689,0
70,173473,799575,4,0.0917575005987338,1
43,71083,618347,22,0.3752755706658937,0
28,121657,465573,16,0.4524643195124077,0
50,98792,655132,7,0.3690793576074349,0
62,135645,713227,7,0.4681856918010567,0
66,114830,652372,10,0.48163855666601135,0
56,79198,846833,14,0.054363588479680966,1
63,90566,397167,15,0.5880158243970193,1
69,95090,460604,10,0.563206719768961,1
70,160329,819069,11,0.23591936818126322,0
60,158797,305396,4,0.3780568536062138,1
64,110659,492122,9,0.11325694629514199,1
61,156834,453691,13,0.5906321458670609,1
57,114804,287159,8,0.26902631528078647,1
60,110200,562570,20,0.07452972245128664,1
27,121713,749258,12,0.21380935574327392,0
33,128544,631265,10,0.21492747799823173,0
32,103336,759920,1,0.1296700196685222,0
57,120655,838391,9,0.45202259271210854,0
30,143619,522873,7,0.34122293071146476,0
65,123886,1129369,14,0.23492867568944892,0
63,121283,530916,11,0.2257832261519275,1
28,134825,557493,5,0.5862363282180918,0
37,140001,458475,3,0.06517812043212713,0
73,118121,709077,6,0.16842464384869182,1
26,105774,541899,12,0.30797125796878905,0
29,125676,584221,11,0.22785918313343434,0
68,72181,558957,17,0.2603705659143028,1
51,113690,554419,13,0.6674944058888251,0
56,45853,631657,6,0.40721569351045306,1
45,69726,509955,9,0.15404210525196735,0
32,65214,519340,14,0.4459926224386093,0
62,151420,814570,4,0.3024971523987021,1
32,120419,541295,14,0.08838642783955082,0
74,82138,676710,8,0.42507020857234934,1
27,134731,422101,3,0.34304221944970925,0
78,149659,511061,5,0.03469008049478195,1
68,135254,353487,15,0.29392100673696514,1
27,114338,970886,16,0.3037741520240853,0
46,126974,875091,14,0.15067900756723382,0
30,147044,719091,14,0.4460487247127698,0
26,105922,1030220,7,0.08783034566271725,0
47,120896,754057,10,0.26101153591474036,0
68,112284,565604,7,0.2858264041815396,1
26,71597,674503,11,0.048152009421082796,0
62,147497,872157,15,0.2802954416723209,1
41,181718,423936,7,0.15170709801396112,0
59,93786,365436,8,0.1945728342682983,1
58,148880,681215,13,0.012861870912602663,1
47,94740,482630,13,0.14625395080463144,1
54,123983,148019,11,0.271816495347453,0
76,165240,351413,8,0.33862577201895416,1
32,104386,537715,5,0.3230737553872286,0
46,119559,609637,9,0.24457060664631677,0
68,65954,615593,8,0.3479869572783899,1
60,100073,1001039,11,0.41566971017729454,0
29,62811,558474,17,0.2575319693698317,0
37,132875,655625,5,0.17156666583862432,0
53,144949,274821,11,0.28289804165183713,0
55,113350,593772,4,0.13781052270063182,0
71,128576,666839,11,0.36864435245432736,1
79,110228,324948,6,0.2970034687501366,1
40,142216,413201,13,0.5534048514725789,0
66,123883,697833,9,0.18407741743991954,1
54,60430,490734,6,0.4996816419687897,0
79,148199,579491,7,0.37265708822129756,1
40,108313,708155,15,0.26358187418296497,0
36,81888,1007374,12,0.08161599203937464,0
41,106831,555642,6,0.05751209138949486,0
40,62937,953839,9,0.10917771327102284,0
36,82503,208245,12,0.6923832464386954,0
32,124288,629672,11,0.25483977429259536,0
44,126801,533182,11,0.3629042570376443,0
27,129193,493508,13,0.4363364748793245,0
40,120096,731613,11,0.0390609398895704,0
54,99214,557075,6,0.1709638573756506,0
69,118366,195009,12,0.4676376016638335,1
47,106883,282326,8,0.31393107782757035,0
52,71226,744405,10,0.19092475087970626,0
75,96827,272554,10,0.09120021965906097,1
64,146686,749764,3,0.4278606034955796,0
78,167648,624954,4,0.37618365350969224,1
29,139538,565943,13,0.3827394340106731,0
44,166310,583705,6,0.07016284809296179,0
64,122561,702951,9,0.5151446085952106,0
68,172271,364502,11,0.10077743848513021,1
25,181634,608458,8,0.0686421835881769,0
54,67995,372099,18,0.07638760610317002,1
45,126644,632728,18,0.2791378445649764,0
44,122592,729295,7,0.5327407559976381,0
30,107276,633189,9,0.4230358693083075,0
46,134757,721720,9,0.04628337764677848,0
42,121233,459997,8,0.42762949375175974,0
32,97936,587563,4,0.31328266930323573,1
63,119201,552404,9,0.3235162802899575,1
56,156137,539312,13,0.3649420385304378,0
57,125476,439871,12,0.4002666225594571,0
77,138808,513635,11,0.18402858603732963,1
40,111688,377459,10,0.09982367461709638,0
36,133561,261169,10,0.23496201031474956,0
62,83723,459856,6,0.4895414220446258,1
76,105008,725191,9,0.1340291797099575,1
58,116919,646813,10,0.738092673749436,0
38,81709,348679,12,0.2334267825138364,1
60,95093,518797,9,0.3659721137564429,1
57,129393,738492,8,0.27845606695560815,1
47,123894,510301,11,0.39754950110163506,0
74,144190,316446,8,0.2962280413041331,1
69,101984,1051525,8,0.4686548488175349,0
26,121728,566608,10,0.11383243503221045,0
65,99843,367284,13,0.10627369169742582,1
45,141183,634252,14,0.07796879059120396,0
26,155722,582879,14,0.18348330779898978,0
51,134499,291704,5,0.041291115720305714,0
33,151835,618673,5,0.22744170091674298,0
25,120974,796747,4,0.3041915922808789,0
35,144167,553417,15,0.3571914028115811,0
27,122262,187960,21,0.4326433236003764,0
76,89252,668384,10,0.15009517953568557,1
47,127401,720580,7,0.176237701866079,0
50,90141,482717,11,0.5226716909891059,0
28,190173,484187,9,0.5718203584680336,0
42,109977,1051571,3,0.16374081808955573,0
79,139351,468357,7,0.03554548039131275,1
30,119627,375623,11,0.3928562832322523,0
59,82991,605022,11,0.13278293832390073,1
46,63044,714968,13,0.32717886177322986,0
67,142470,706486,4,0.2792867397060056,1
39,166480,106386,10,0.15229104059566595,0
46,97955,467853,11,0.1759537678333229,1
61,70299,830577,9,0.4002093917974667,1
76,110245,665337,15,0.362772689787781,1
66,91886,352841,6,0.23848968912147941,1
36,100490,848481,9,0.15617356103478555,0
71,138311,792979,7,0.4538950911757869,0
73,118486,540679,7,0.35483674894622314,1
66,95114,775893,9,0.32335167173417134,1
62,137655,999951,12,0.37166298507837014,1
42,140006,389123,9,0.07918987511424594,0
69,109888,711089,12,0.3829827053329403,1
59,124137,997188,7,0.5177809155035229,0
54,135615,730605,5,0.218629093790699,0
48,132783,449123,6,0.23080815011537145,0
66,121218,647782,10,0.07151710238652108,1
54,162977,873976,12,0.42531119088774033,0
38,137480,396846,5,0.21829347781669173,0
30,106479,593980,8,0.20206583582571316,0
27,106659,551303,10,0.12730303100724724,0
40,103257,473717,9,0.1745378951519009,0
31,138963,648310,12,0.27855311266121957,0
76,101317,579856,10,0.40395095869920294,0
38,107253,728670,12,0.06459622460748528,0
33,151740,828193,12,0.268870863537004,0
39,125748,345433,10,0.4582614594678586,0
45,155955,613506,8,0.2698994609118652,0
59,143941,589374,11,0.34813940093450824,1
26,84699,640682,5,0.3108140290520871,0
51,116936,596905,2,0.34270799836455496,0
26,149698,403867,5,0.32218674583255624,0
59,83334,890949,3,0.31345482482547593,1
42,132591,976152,12,0.31816930438022967,0
38,118822,709377,5,0.13355515815733604,0
44,67356,719620,9,0.3194694225151686,0
42,123589,626209,6,0.054713014339151,0
34,94875,793840,13,0.340643813749223,0
49,84970,111370,9,0.30997825502418774,1
26,120274,599227,7,0.13505064396371677,0
49,62074,485474,20,0.03511839339945968,1
78,99771,629163,14,0.2499999673226885,1
57,196535,818525,19,0.24266909012760796,1
60,139506,603806,14,0.13700883662404703,1
55,93557,527901,11,0.25275130337402446,0
38,162124,319345,10,0.3779770153925338,0
25,90238,578144,3,0.1291183052218991,0
70,103389,734455,3,0.23789408780781757,1
40,85534,431782,10,0.23253319787589816,1
78,127682,199332,6,0.27531912537075126,1
70,161058,1054848,16,0.5276137623278607,0
76,90029,667035,5,0.19471476841125676,1
27,58186,555685,16,0.3539332510766011,0
59,152729,878198,13,0.1671984028706633,1
65,166614,628295,11,0.3447234933071703,1
30,60147,866406,18,0.3702982556329377,0
49,133801,849272,8,0.15085089978209945,0
37,126795,345095,10,0.08476248057947662,0
77,96375,691998,4,0.1301547812198342,1
58,78169,945057,10,0.16046663519262458,1
32,149752,400269,14,0.32203056154411247,0
45,125372,402725,5,0.1110395317072072,0
58,127632,436559,4,0.068948102515453,1
28,101346,778083,9,0.28147831008909957,0
49,95942,656877,19,0.36179222864857574,1
39,46350,212845,11,0.1508834446207156,1
28,113159,668189,10,0.2169358837764973,0
69,163164,549617,6,0.42046220417977154,0
36,93292,577544,15,0.31623568710498023,0
56,74327,432595,4,0.24386945385326697,1
56,133069,669651,11,0.18373538079580992,1
52,138602,810091,10,0.16187842620428605,0
37,102422,471606,8,0.7725757939615688,0
55,109537,263508,7,0.1417427577092742,0
38,127917,539377,4,0.33831371780998665,0
44,115333,751257,4,0.12439007172598378,0
42,150003,515793,18,0.328098057457437,0
53,193117,300490,9,0.7742075903220551,0
30,68725,752648,12,0.7091783464745349,0
56,156892,883069,6,0.564947261886137,0
53,123157,604003,9,0.3235725205311887,0
67,161646,278841,11,0.20323752997375197,1
26,141730,536433,8,0.44734153640928515,0
47,121834,630307,9,0.5469557874922409,0
43,142800,438057,7,0.35123211546717115,0
55,108175,716674,5,0.06628395340605432,0
75,96770,418507,8,0.3145669089411472,1
29,144325,605125,9,0.3225155603895909,0
43,94670,554335,3,0.18778081240891395,0
58,139271,723170,11,0.6589318805392158,0
34,120922,597146,14,0.6609754485348861,0
49,50116,560701,10,0.37513440782063795,0
26,102768,439426,3,0.652992777873757,0
35,130045,606953,11,0.059407731804566904,0
74,107819,547958,6,0.3241741138386429,1
55,43598,425893,12,0.6118857310213794,0
39,159622,631898,6,0.738922087614193,0
33,125081,672794,5,0.2462088373056884,0
47,133312,532318,7,0.34059983746089934,0
43,105801,786313,4,0.49201176749729936,0
33,135944,652794,6,0.4776566580074606,0
59,175044,343229,9,0.38041427595373595,1
45,97947,867478,10,0.1387989603582856,0
33,170010,753397,6,0.06824038078805927,0
52,131956,800366,6,0.1579327581470837,0
70,93917,680100,10,0.40809138763255254,1
75,186371,132454,13,0.08040304279805802,1
31,131749,818523,9,0.16244884655381103,0
40,140294,612157,7,0.31452034071774104,0
40,111919,670643,15,0.1773329719571539,0
57,96110,708076,15,0.10782712799800544,1
28,125034,987255,10,0.5902255606898349,0
28,167443,490755,11,0.2600911736578769,0
63,110710,495919,13,0.09932790756651201,1
64,119197,429793,7,0.6440507468317079,1
41,163689,386011,8,0.32070278093251076,0
61,110990,389693,7,0.26427485091694813,1
63,135308,229647,13,0.2412189323995405,1
76,146320,685331,19,0.37116032520303494,1
53,114096,997561,14,0.16936149573419843,0
76,129295,1010314,7,0.2646409567173696,1
60,139833,429526,18,0.09568846731985445,1
62,107972,545569,14,0.29832737546628546,1
63,144472,846668,4,0.24994315541502674,1
74,103590,686469,12,0.09877975640798146,1
61,99747,626903,9,0.6678442528436401,1
76,74188,548653,13,0.20002906358753836,1
59,104896,835660,13,0.2644449138953242,0
31,95534,385389,3,0.5746319417614552,0
51,107973,696175,13,0.7342890727605291,0
52,138359,668986,3,0.29266553353143493,0
46,68229,608674,12,0.04157156798766777,0
38,60759,757545,15,0.30257241755605646,0
31,97527,606747,7,0.4305634228890726,0
61,133836,493094,9,0.5095868791782355,0
46,128665,618502,16,0.277694731757171,0
29,97048,281579,19,0.3145806676477102,1
79,155082,722542,4,0.1505188688548308,1
26,100247,773645,17,0.7041867616822353,0
51,133873,468677,8,0.6629719890304305,0
45,109116,421097,8,0.20551681673825917,0
78,93936,476049,13,0.06732497000716042,1
62,101847,587395,2,0.20614936325915204,1
39,142020,643177,22,0.6431135552108324,0
45,130830,923098,10,0.30698717527399594,0
34,149043,897818,14,0.2845445306832909,0
47,130829,766308,1,0.15564321988500632,0
63,71664,624252,10,0.5350098877107565,1
29,183432,414615,8,0.7531723223538673,0
25,131255,935927,7,0.40082438196804043,0
37,135440,550471,16,0.11352790778581501,0
45,108694,656274,12,0.24429165221403554,0
50,153395,725470,9,0.03688562057937647,0
74,87206,612319,18,0.3618734295492264,1
69,138294,830219,2,0.2721092613957597,0
45,57611,691078,18,0.34501871869149253,0
77,140316,797727,14,0.34865478787369514,0
42,87613,689469,19,0.042150332612331066,0
61,128309,592420,11,0.31750604341519606,1
69,160720,614837,10,0.24008980761628054,1
56,144681,587551,11,0.2171717628773766,1
60,156731,343142,12,0.22179835312666796,1
41,153625,399836,15,0.33931804147363176,0
59,104271,748109,5,0.5539009496131595,0
73,137949,348125,11,0.4436840988090984,1
35,68252,519155,9,0.4019415762313895,0
45,99391,389979,10,0.12046383984880348,1
76,161779,508456,13,0.5174841175303936,0
79,108448,568946,4,0.2804895659677913,1
77,63959,518753,6,0.25608257654413524,1
50,180410,314327,8,0.4814107669912648,0
28,136867,562893,9,0.10288473490086938,0
58,142934,408220,2,0.38933673479262165,1
76,90585,472688,25,0.5642232927426533,1
72,128521,748104,17,0.12665368582478528,1
42,127727,791078,5,0.13354351521266355,0
64,95355,337805,6,0.2652635739124958,1
59,114905,913733,6,0.13099154540665336,1
65,74985,497982,6,0.23915751791583253,1
53,109598,479797,8,0.4170164380128981,0
76,149215,421669,10,0.3268980867826307,1
53,97594,611182,11,0.0472764829311112,0
62,177218,996310,8,0.4666923593103958,0
66,76917,292068,12,0.2927428323210029,1
45,112194,188622,7,0.2764900333852036,0
66,100307,653702,9,0.11229133205218582,1
37,114594,713867,8,0.6004876518368437,0
73,161144,610534,9,0.5503216160357992,0
65,90466,719159,5,0.2550834360631924,1
41,106461,373747,9,0.2754165338091725,0
33,139635,411026,18,0.36051947761778697,0
65,122794,624791,3,0.4855929470359145,0
25,125255,951613,8,0.3156872656240803,0
26,91041,712136,9,0.3568386456291072,0
72,117852,721440,7,0.5589734772041902,0
53,153947,385264,9,0.05122568637711358,0
57,71714,684481,12,0.06509120856802894,1
34,99080,363570,8,0.14223590556348895,1
74,65533,953551,9,0.43896073327305885,1
64,136109,397614,19,0.12179441509274744,1
45,156764,440703,18,0.385035382550848,0
52,114497,305384,2,0.0656383470974642,0
35,89834,617163,13,0.4431017253974024,0
79,90712,608758,15,0.14927783348278767,1
58,111088,902648,9,0.11447618017588881,0
32,110973,755282,3,0.3085019587590241,0
46,147354,441846,10,0.41006833515956576,0
32,99933,774679,9,0.21528170978822886,0
73,133052,351296,7,0.19684488739399214,1
39,110835,456329,9,0.37959441285299084,0
41,97657,623691,5,0.31246297941192486,0
47,110088,373622,7,0.14014890185427542,0
48,130096,812931,12,0.0242223437954017,0
69,147448,1055862,11,0.15072732791858892,1
43,112440,541095,10,0.5501866849920588,0
29,83881,469662,13,0.3174422715933301,1
56,149991,574082,8,0.0279169038352915,1
68,93054,488525,6,0.41694206176374193,1
25,127824,652346,10,0.13547396593233726,0
47,119255,335519,11,0.534984260797637,0
61,115242,663701,9,0.055443488379861586,1
32,105390,982384,20,0.28404821835052346,0
37,138604,199571,10,0.038784984962805025,0
32,12538,366270,5,0.19448734219785144,1
47,154094,510988,14,0.518050032208437,0
67,92624,708378,10,0.3823687251621444,1
25,132238,778076,10,0.3934723684773334,0
69,130650,761986,4,0.5468256337216258,0
75,158249,261659,10,0.6627292988300504,1
48,125932,465130,11,0.4111624413291349,0
59,95126,419936,4,0.09514735657338654,1
48,71857,586960,9,0.12595778629227605,1
41,109535,603656,7,0.17532050878574396,0
29,61254,326154,14,0.3522285654219423,1
44,101145,512089,8,0.015847931256098693,0
45,111221,716103,7,0.14758979597148786,0
64,99302,474333,7,0.409151698476052,1
55,121253,559953,10,0.36301745458331486,0
70,112916,939377,15,0.32777304936777996,1
60,110169,998005,6,0.3199265290260025,1
35,47275,167727,8,0.29967182630839123,1
76,81158,622779,12,0.2420051026407631,1
39,139279,1183406,9,0.3066306080169695,0
43,144127,695769,14,0.32966287311034054,0
31,64836,603698,16,0.2590706580907638,1
75,95558,862537,5,0.4926579661132851,1
52,152158,643618,15,0.292412908865359,0
75,98458,741827,17,0.18182151069444447,1
67,116655,557939,5,0.3444986691513168,1
29,163254,640702,11,0.5235281951075932,0
29,109152,685326,11,0.5683883472182805,0
54,104858,773111,2,0.25055069175941075,0
78,115288,513655,9,0.30653800584306623,1
56,175602,508220,11,0.22652316406118644,1
32,133386,214503,10,0.09712887590595196,0
34,120572,522569,10,0.3709123584572834,0
